Guest_ID,Name,Frequent_Traveler,Date_Birth,Type,Flight_Class,Points,Room,Check-in/Check-out,F&B,Location,Wifi,Entertainment,Gym,Spa,Staff,Pool,Baggage_Handling,Reception,Cleanliness,Online_Booking,Deposit_Kept,Time_Room_Service,Repeater
14090,Mrs. Michelle Mills,1," January 17, 1965",Personal Travel,Eco,1024,2,2,2,2,3,5,4,4,4,4,4,3,4,5,0,0,1
20061,Mr. Leonard Langdon,1," April 16, 1995",Personal Travel,Eco,3559,2,2,2,2,4,2,4,4,3,1,2,2,2,4,0,0,0
22465,Mr. Andrew Pullman,1," January 5, 1993",Business travel,Business,2256,5,5,5,5,5,4,5,5,1,3,3,2,3,5,15,0.6,0
19287,Miss Wanda Bond,1," March 26, 1994",Business travel,Business,3357,2,5,2,5,2,2,2,2,2,1,3,2,2,2,0,0,0
13913,Mr. Cameron Knox,1," July 4, 2004",Business travel,Eco Plus,1136,5,5,5,5,5,5,3,5,4,5,5,5,2,5,0,0,1
12958,Mr. Charles Davies,1," September 6, 1962",Business travel,Business,647,5,5,5,5,2,5,5,4,4,4,4,4,4,3,0,0,1
19705,Mrs. Audrey Hudson,1," June 2, 1999",Business travel,Business,1910,3,1,1,1,3,3,3,3,2,1,3,4,4,3,4,0.7,0
15805,Mrs. Stephanie Hudson,0," September 19, 1992",Business travel,Eco,1613,2,0,3,3,4,3,4,4,5,1,4,2,1,4,0,0,0
15121,Mr. Austin Vaughan,1," June 20, 1962",Business travel,Business,2009,2,2,2,2,2,3,5,5,5,5,5,4,5,3,0,0,1
17134,Mr. Victor Bell,0,,Business travel,Eco,2530,5,5,5,4,4,5,4,4,1,5,2,3,4,4,0,0,1
19501,Mr. Colin Morgan,0," February 15, 1977",Business travel,Eco Plus,2471,1,1,1,2,3,1,3,3,2,2,1,2,3,3,0,0,0
13128,Mr. Christian Terry,1," January 14, 1975",Business travel,Business,3486,4,4,4,4,5,5,5,4,4,4,4,5,4,4,0,0,1
13578,Mrs. Pippa Dowd,1," January 14, 1982",Business travel,Business,2450,4,4,4,4,2,3,4,4,4,4,4,5,4,3,0,0,1
16794,Miss Michelle May,1," February 16, 2014",Personal Travel,Eco,2116,5,4,5,2,2,5,2,2,3,5,4,5,4,2,58,9.7,1
18775,Mrs. Bella Arnold,1," February 8, 1955",Business travel,Business,254,2,5,5,5,3,4,3,5,5,4,2,3,5,4,0,0,0
18683,Mr. Carl Ellison,1," October 9, 1957",Personal Travel,Eco,2201,5,4,5,3,2,5,2,2,1,2,4,1,3,2,0,0,1
18106,Mrs. Diana Ince,1," June 16, 1963",Personal Travel,Eco,614,1,1,5,1,5,5,5,5,4,3,3,5,5,5,0,0,1
21428,Mrs. Tracey Pullman,1," August 4, 1961",Business travel,Business,1166,3,3,3,3,2,4,4,4,4,5,4,4,4,5,0,1,1
11003,Mrs. Grace Butler,1," March 10, 1966",Business travel,Business,3363,5,5,5,5,2,5,4,4,4,4,4,3,4,4,0,1.7,1
15744,Miss Anna Anderson,1," February 9, 2000",Personal Travel,Eco,1545,5,3,5,3,2,5,3,2,5,1,4,2,2,2,71,8,1
21249,Mrs. Bernadette Paige,1," February 25, 1957",Personal Travel,Eco Plus,580,3,3,3,3,5,5,5,5,1,3,2,4,4,5,0,0,1
17149,Mr. Warren Slater,1," September 3, 1982",Personal Travel,Eco,1952,2,1,2,3,5,2,3,5,3,3,1,2,3,5,2,1.7,0
16022,Mrs. Virginia Pullman,1," February 23, 1959",Personal Travel,Eco,1022,2,2,2,2,5,5,5,4,4,4,4,5,4,5,0,0,1
20856,Mrs. Sonia McGrath,1," September 29, 1976",Business travel,Eco,586,4,1,1,1,1,2,5,5,5,4,5,1,5,2,10,0,1
15773,Mr. William Howard,1," February 11, 1984",Business travel,Business,90,0,5,0,5,4,2,1,1,1,1,1,4,1,2,0,0,1
12303,Mrs. Una Marshall,1," July 16, 1998",Business travel,Eco,2665,4,1,1,1,4,4,2,4,3,5,3,4,4,4,32,3.4,0
17022,Mr. Thomas Gibson,1," May 27, 1979",Business travel,Business,2207,4,5,5,5,5,2,2,4,4,4,4,3,4,4,0,2,0
21065,Mr. James Coleman,0," February 28, 1994",Business travel,Eco,1827,4,2,4,4,5,4,5,5,2,4,3,3,3,5,0,0.1,0
21231,Mrs. Ava Hill,1," April 11, 1971",Business travel,Business,3962,4,4,1,4,3,5,5,4,4,4,4,4,4,4,0,0,1
20247,Mrs. Sue Arnold,1," May 12, 1975",Business travel,Business,3813,5,5,4,5,3,4,5,3,3,4,3,4,3,4,0,0,1
20485,Miss Molly Welch,0," January 22, 2001",Business travel,Eco Plus,1899,2,0,2,3,3,2,2,3,3,1,3,3,3,3,2,0,0
22899,Mr. Justin Slater,1," July 30, 1984",Personal Travel,Eco,1760,3,4,3,1,3,3,1,3,5,3,4,3,5,3,0,0,0
22688,Mrs. Tracey Springer,1," June 27, 1984",Personal Travel,Eco Plus,1468,5,5,5,5,4,4,4,4,3,5,4,3,4,4,0,0,1
10542,Mr. Eric Alsop,1," July 13, 1993",Business travel,Business,1975,3,3,3,3,2,2,2,2,4,2,4,4,5,2,0,0,1
15023,Mr. David Robertson,1," June 2, 1954",Personal Travel,Eco,3507,2,5,2,4,2,2,2,2,5,3,3,4,5,2,0,0,0
10873,Mr. John Parr,1," March 17, 1975",Personal Travel,Eco,1787,4,4,4,3,5,4,5,5,4,5,4,3,5,5,0,0,0
14970,Mr. Stewart Mackay,1," May 24, 1991",Personal Travel,Eco,3552,1,5,1,3,3,1,4,3,5,2,5,2,3,3,0,0,0
17327,Mrs. Amanda Payne,0," April 18, 1977",Business travel,Eco,1548,2,1,1,2,3,1,3,3,4,5,1,4,1,3,0,3.8,0
21780,Mr. Dan Graham,1," April 6, 1954",Business travel,Business,2254,3,4,4,4,4,3,3,3,3,3,3,2,3,2,0,0.2,0
17764,Mrs. Sue Tucker,1," January 5, 1983",Business travel,Business,3236,2,2,3,2,4,5,5,5,5,5,5,4,5,5,0,0,1
14109,Mrs. Ava Reid,1," June 2, 1966",Business travel,Business,2382,5,5,3,5,5,4,4,4,4,4,4,4,4,5,0,0,1
10160,Mr. Ian Ross,1," January 27, 2002",Business travel,Business,3445,2,5,5,5,2,2,2,2,2,3,4,2,4,2,0,1,0
18525,Miss Theresa Davidson,1," June 26, 2000",Personal Travel,Eco,3194,0,0,0,1,5,4,4,2,2,2,2,5,2,4,0,0,1
12059,Mrs. Wanda Ball,1," February 4, 1965",Personal Travel,Eco,97,1,1,1,1,5,4,5,5,5,5,5,3,5,4,0,0,1
10368,Mr. Adam Stewart,1," July 15, 1963",Business travel,Business,3604,2,3,2,2,4,5,4,4,4,4,4,5,4,5,5,0.8,1
13512,Mrs. Alexandra Lyman,0," July 22, 1999",Business travel,Business,1913,1,2,2,3,2,2,2,2,4,5,3,2,3,2,122,10.6,0
15970,Miss Donna Knox,0," June 25, 2001",Business travel,Eco,2459,4,4,4,3,5,4,1,5,5,2,4,5,4,5,5,0,1
20623,Mrs. Heather Fraser,1," July 31, 1985",Personal Travel,Eco,1617,3,3,3,3,5,4,5,5,5,5,5,5,5,5,0,0,1
15154,Mr. Oliver Sharp,1," August 19, 1958",Business travel,Business,3182,2,2,2,2,5,4,5,4,4,4,4,3,4,4,0,0,1
22881,Mr. Joshua McDonald,1," May 22, 1967",Personal Travel,Eco,2398,3,4,3,5,5,3,5,5,3,3,5,4,5,5,14,2.5,0
11234,Miss Ava Bell,1," March 17, 2000",Personal Travel,Eco,1522,4,5,4,4,2,4,2,2,3,4,4,2,4,2,2,0.1,1
11254,Mrs. Sally Stewart,1," March 19, 1990",Personal Travel,Eco,1653,2,2,2,2,2,4,5,4,4,4,4,3,4,3,0,0,1
17639,Mr. Jonathan Taylor,1," February 3, 1961",Personal Travel,Eco,2518,2,4,2,1,3,2,3,3,4,2,5,3,5,3,0,0,0
15001,Mr. Isaac Kelly,1," August 21, 1985",Personal Travel,Eco,2637,1,4,1,3,5,1,3,5,5,2,4,1,5,5,0,0,0
14326,Mr. Stewart Short,1," April 2, 1981",Business travel,Business,2082,2,3,3,3,3,3,4,2,2,1,2,3,2,2,0,1.8,0
22829,Mr. Richard Ince,1," June 7, 1975",Business travel,Business,3998,3,3,3,3,4,1,5,2,2,2,2,3,2,1,0,0,1
17887,Mrs. Maria Parsons,1," June 12, 1970",Business travel,Eco,57,5,4,4,4,1,1,3,5,5,5,5,3,5,5,0,0,1
19573,Miss Ruth Lawrence,1," March 30, 2006",Personal Travel,Eco,2203,5,3,3,3,5,5,5,5,5,4,3,2,4,5,0,0,1
13182,Mr. Stephen Kerr,0," October 2, 1996",Business travel,Eco,2810,3,3,3,4,3,3,2,3,1,3,4,4,3,3,0,0.2,0
12588,Mrs. Elizabeth Scott,1," March 8, 1996",Business travel,Business,1312,2,2,2,2,4,4,4,4,5,2,5,5,5,4,0,0,1
20569,Miss Angela Lambert,1," August 30, 2010",Personal Travel,Eco,1787,0,0,0,3,3,4,5,3,3,3,3,4,3,4,0,0.4,1
16088,Mr. Dominic Berry,1," March 4, 1993",Personal Travel,Eco,2210,3,2,3,3,4,3,1,4,4,4,3,1,3,4,44,4.2,0
18695,Miss Emma Greene,0," April 10, 1996",Business travel,Eco,1438,3,4,4,4,4,4,4,4,3,1,3,1,3,4,0,0,0
10298,Mr. Phil Lyman,1," January 8, 1970",Business travel,Eco,1502,2,2,2,2,2,2,2,2,3,5,2,2,2,2,17,1.2,0
11304,Mrs. Jasmine Bailey,1," October 5, 1996",Business travel,Business,2380,1,4,4,4,1,1,1,1,3,1,3,1,3,1,0,0.3,0
14344,Mrs. Theresa Lyman,1," September 25, 1968",Business travel,Business,1613,5,5,5,5,4,3,4,4,4,5,4,5,4,3,1,0.7,1
13835,Mr. Christopher Glover,0," April 17, 1994",Business travel,Business,2924,5,5,5,1,5,2,2,3,5,4,5,2,5,2,272,26.2,1
15279,Mr. James Clark,1," February 4, 1964",Personal Travel,Eco,2352,3,5,3,1,2,3,5,2,3,3,5,4,5,2,0,0,0
18004,Miss Bella Piper,1," September 29, 1971",Business travel,Business,2797,2,2,2,2,2,5,4,4,4,4,4,3,4,3,6,0,1
17542,Mr. Jake Morgan,1," March 16, 1981",Business travel,Eco,1531,3,5,5,5,3,3,3,3,4,3,3,4,4,3,0,0,0
22432,Mr. Keith Nash,1," June 15, 1951",Personal Travel,Eco Plus,2413,3,2,3,2,1,3,1,1,4,2,2,4,2,1,0,0,0
14753,Mrs. Amelia Fraser,1," February 13, 1972",Personal Travel,Eco,382,5,5,5,5,5,4,4,5,5,5,5,3,5,5,3,0,1
19377,Mr. Leonard Kelly,0," February 19, 2003",Business travel,Eco,1419,4,2,4,3,1,4,1,1,2,3,4,1,3,1,0,0,0
17891,Mrs. Zoe Nolan,1," April 19, 1985",Personal Travel,Eco,2031,2,2,2,2,3,4,5,4,4,4,4,3,4,5,0,0,1
11553,Mrs. Lily Simpson,1," January 8, 1993",Personal Travel,Eco,2231,5,4,5,3,4,5,3,4,3,4,4,5,4,4,0,0,1
10002,Miss Felicity Kerr,1," January 29, 1986",Personal Travel,Eco,2194,3,3,3,3,2,5,4,4,4,4,4,3,4,3,0,2.1,1
12795,Mr. Gordon Simpson,1," April 13, 1968",Business travel,Business,1914,1,1,1,1,2,5,4,5,5,5,5,5,5,5,2,0,1
10369,Miss Jasmine Jones,1," May 11, 2004",Business travel,Business,2216,4,4,4,4,4,5,4,4,2,2,2,3,2,4,40,2.1,1
17024,Mr. Max Rampling,1," March 1, 1974",Business travel,Business,2603,0,5,0,2,3,5,5,4,4,5,5,5,4,4,0,0,1
17330,Mrs. Faith Reid,1," August 25, 1962",Personal Travel,Eco,581,4,3,4,4,1,4,4,2,2,4,2,1,2,3,52,12,0
11191,Mr. Stewart Walsh,1," January 15, 1982",Business travel,Eco Plus,1761,1,1,1,1,1,1,1,1,1,5,4,1,4,1,0,0,0
18376,Mrs. Melanie McDonald,1," May 8, 1966",Business travel,Business,1916,2,1,2,2,3,4,4,5,5,5,5,4,5,5,38,3.6,1
14254,Mr. Benjamin Walker,1," March 21, 1969",Personal Travel,Eco,2831,2,0,1,3,3,1,3,3,3,4,4,4,4,3,0,0,0
19895,Mrs. Theresa Martin,0," January 12, 1991",Business travel,Eco,1759,3,2,3,4,5,3,5,5,4,2,3,3,4,5,0,0,0
18452,Mrs. Theresa Morgan,1," September 2, 1976",Personal Travel,Eco,333,4,3,4,4,4,3,3,5,5,4,5,2,5,3,32,5.6,0
12544,Mrs. Samantha Turner,1," September 19, 1977",Business travel,Business,2594,1,1,5,1,4,3,4,1,1,1,1,1,1,4,0,0,0
17944,Mrs. Leah Arnold,0," October 5, 1984",Business travel,Business,1269,2,2,2,1,2,2,2,2,5,4,4,5,5,2,0,0,0
10040,Mr. James Lambert,1," May 2, 1999",Business travel,Business,2650,5,5,5,5,5,5,5,5,1,2,4,5,4,5,1,2.9,1
12974,Miss Abigail Piper,1," July 16, 1989",Personal Travel,Eco,2078,2,2,2,2,3,5,4,2,2,2,2,4,2,5,1,0,1
20729,Miss Joan Clarkson,0," March 4, 1999",Business travel,Eco,2965,2,2,2,4,2,5,5,2,5,4,4,5,3,5,41,15,0
14191,Miss Andrea Morgan,0," April 17, 1991",Business travel,Business,3649,1,1,1,1,1,1,1,1,4,2,4,3,4,1,0,0,0
13954,Mr. Edward Sharp,1," August 27, 1981",Business travel,Business,2512,3,3,3,3,4,4,4,4,4,4,4,5,4,4,0,0,1
11174,Miss Michelle Gibson,1," April 16, 1997",Personal Travel,Eco,1302,4,2,4,4,3,4,5,3,1,1,3,4,3,3,0,0,1
17480,Mrs. Wanda Terry,0," September 10, 1983",Business travel,Business,3965,2,1,1,3,3,1,3,3,5,3,4,3,4,3,0,0,0
21434,Mr. Sam King,1," January 22, 1957",Personal Travel,Business,882,3,3,3,4,5,3,3,5,5,3,5,2,5,2,0,0,0
20090,Mrs. Stephanie McDonald,1," September 6, 1977",Business travel,Business,1103,3,2,2,2,2,3,4,3,3,3,3,1,3,2,0,0,0
15595,Mr. Ian Grant,1," February 22, 2005",Personal Travel,Eco,2397,5,3,4,3,4,4,4,4,1,2,3,2,2,4,4,0,1
21472,Mr. Stewart Sanderson,1," February 6, 1980",Personal Travel,Eco Plus,1702,1,3,1,4,1,1,1,1,1,1,3,1,4,1,0,0,0
16024,Mr. Jonathan Wallace,1," July 10, 1996",Personal Travel,Eco,1398,0,4,0,3,4,0,1,4,1,3,4,2,3,4,6,0,1
10958,Miss Sue Skinner,0," June 14, 2000",Business travel,Eco,2562,2,2,2,3,2,1,1,4,3,4,5,1,5,1,116,13.2,0
20326,Mr. Owen James,1," March 24, 1964",Business travel,Business,2727,5,5,5,5,4,3,3,3,2,4,4,3,4,3,10,1.2,1
17262,Mr. Peter Nolan,0," October 10, 2000",Business travel,Eco,2497,2,2,2,3,2,5,5,4,3,3,3,5,3,5,231,22.7,0
21592,Mr. Joseph Smith,0," May 15, 1995",Business travel,Eco,3120,1,1,1,4,2,1,1,2,2,2,3,2,3,2,0,0,0
10585,Mr. Joseph Dickens,0," April 17, 1991",Business travel,Eco,2140,4,5,5,4,2,5,2,2,4,1,5,4,5,2,0,0,1
15524,Mr. Colin Skinner,1," February 1, 1996",Personal Travel,Eco,1321,4,3,5,2,2,5,3,2,2,3,2,3,2,2,0,0,1
16066,Mrs. Theresa Sanderson,1," January 14, 1952",Personal Travel,Eco,1500,2,2,2,2,4,5,5,5,5,5,5,3,5,3,0,0.3,1
12365,Miss Anna Berry,1," April 1, 2014",Personal Travel,Eco,1422,4,5,4,1,4,4,4,4,3,5,5,4,5,4,0,0,0
11464,Miss Sally Ferguson,1," February 4, 1998",Business travel,Business,2517,1,1,1,1,5,5,5,5,3,3,5,4,5,5,0,0.1,1
13002,Mr. Joshua Rees,1," September 5, 1961",Business travel,Business,1424,4,4,4,4,5,4,4,4,4,4,4,3,4,5,0,0,1
10870,Mrs. Joan Lewis,0," August 1, 1998",Business travel,Eco,1307,1,0,1,3,1,1,1,1,1,2,2,4,3,1,0,0.2,0
15811,Mr. Kevin Greene,1," January 14, 1978",Business travel,Business,916,2,2,2,2,4,4,5,5,5,5,5,3,5,5,0,0,1
18554,Mrs. Kylie Martin,1," July 17, 1976",Personal Travel,Eco,6097,1,5,1,1,1,3,3,1,2,3,3,3,2,3,6,0,0
21533,Miss Jessica Reid,0,,Business travel,Eco,2076,3,4,3,3,2,3,3,2,3,5,5,4,5,2,0,0,0
21812,Mr. Liam Morrison,1," April 17, 1944",Business travel,Business,467,1,1,1,1,3,4,2,3,3,4,3,2,3,3,40,5.7,1
19936,Mr. Adrian Murray,1," September 22, 1975",Business travel,Eco Plus,2527,3,3,3,3,3,3,3,3,4,5,4,4,3,3,13,2.5,0
13416,Mr. Brian Forsyth,1," July 21, 2005",Personal Travel,Eco,2107,2,4,3,1,3,3,3,3,3,3,3,3,5,3,6,0,0
11743,Miss Alexandra Skinner,1," January 23, 2001",Personal Travel,Eco,1750,3,3,3,3,2,5,5,5,5,5,5,4,5,3,40,6.4,1
19325,Mr. Blake Mills,1," June 18, 1979",Business travel,Business,3585,3,3,4,3,4,4,3,3,3,3,3,2,3,1,0,0,0
11619,Mr. Luke Slater,1," January 18, 1967",Business travel,Business,2029,5,5,3,5,5,4,5,5,5,5,5,4,5,5,1,0.3,1
13985,Mrs. Amelia Smith,1," February 3, 1986",Business travel,Eco,1625,2,3,3,3,2,2,2,2,1,5,1,3,1,2,93,9.3,0
11992,Mrs. Wendy Parr,1," July 25, 1970",Personal Travel,Eco,893,4,4,5,4,1,3,3,3,3,5,3,2,3,3,0,0.7,0
18699,Mr. Owen McLean,1," July 31, 1970",Personal Travel,Eco Plus,1624,2,3,0,4,3,0,3,3,4,1,4,3,4,3,0,0,0
15007,Mr. Simon Watson,1," February 21, 1982",Personal Travel,Eco,1958,2,5,2,3,1,2,1,1,3,4,5,5,5,1,0,0,0
11599,Mrs. Caroline Slater,1," June 12, 1967",Personal Travel,Eco,761,3,5,3,4,3,5,4,5,5,3,5,4,5,4,4,0,0
10262,Mr. Jonathan Newman,0," August 2, 1999",Business travel,Business,1883,5,4,5,1,3,5,4,3,3,4,5,4,5,3,0,0,1
18978,Mr. Anthony Wilkins,1," January 22, 1971",Business travel,Business,1499,5,5,2,5,3,4,4,4,4,4,4,4,4,3,0,0.5,1
18298,Mrs. Caroline Parsons,1," May 26, 1991",Personal Travel,Eco Plus,2225,4,5,4,4,1,4,1,1,4,5,4,3,5,1,1,2.1,0
21346,Mr. Anthony Lyman,1," March 2, 1971",Business travel,Business,315,0,0,0,4,3,5,5,4,4,4,4,3,4,3,0,0,1
17512,Miss Gabrielle Jackson,1," January 9, 1997",Business travel,Business,3965,5,5,5,5,2,2,2,3,4,5,5,2,4,2,0,0,1
17963,Mrs. Elizabeth Ogden,0," March 17, 1983",Business travel,Business,1576,4,5,5,2,4,5,4,4,4,3,4,3,5,4,0,0,1
20503,Mrs. Una Churchill,1," March 13, 1981",Business travel,Business,1748,0,5,0,2,3,2,4,3,3,5,5,5,3,2,0,0,1
10163,Miss Heather Underwood,1," September 29, 2001",Personal Travel,Eco,2097,4,3,3,3,5,3,3,4,4,4,4,3,4,5,0,0,1
12511,Miss Carolyn Arnold,1," August 7, 1994",Business travel,Business,1687,2,2,2,2,2,1,2,2,1,2,2,1,3,2,16,1.9,0
11340,Mrs. Jan Hodges,1," June 17, 1982",Business travel,Business,405,3,3,3,3,5,1,3,4,4,5,4,3,4,3,0,0,1
21662,Mr. Robert Ferguson,1," February 1, 1941",Business travel,Business,2539,4,5,1,1,2,3,4,4,4,4,4,4,4,3,28,2.9,0
22748,Miss Gabrielle Kerr,1," February 5, 1999",Business travel,Business,3365,3,3,4,3,4,4,4,4,3,3,3,5,4,4,0,0,1
10406,Mr. Blake Oliver,1," August 15, 1957",Personal Travel,Eco,1816,4,5,4,3,2,4,2,2,3,5,5,4,5,2,0,0,0
19926,Mr. Stewart White,1," October 8, 1974",Business travel,Business,477,3,3,3,3,4,4,5,3,3,4,3,4,3,5,32,4.3,1
18041,Mr. Jonathan Murray,1," June 8, 1946",Business travel,Business,3523,1,1,1,1,2,1,1,5,5,5,5,5,5,4,2,0.1,1
13988,Mr. Steven Wilkins,0," September 7, 1976",Business travel,Eco,2018,3,0,3,4,2,3,2,2,5,4,1,5,2,2,37,3.2,0
10773,Mr. Julian Smith,1," April 6, 1954",Personal Travel,Eco,1135,2,0,2,1,2,2,2,2,3,2,5,4,4,2,16,1.6,0
22569,Mr. Peter Lewis,1," July 30, 1965",Personal Travel,Eco Plus,1435,4,2,4,3,3,4,5,3,1,4,3,1,4,3,0,0,0
15547,Mrs. Joanne Lawrence,1," April 3, 1980",Business travel,Business,2547,3,3,3,3,3,5,5,5,5,5,5,3,5,4,0,2.6,1
14558,Mr. Christopher Miller,1," July 31, 1955",Personal Travel,Eco,3169,2,4,2,4,1,2,1,1,4,5,4,3,4,1,0,0,0
12373,Miss Vanessa Lawrence,1," May 27, 2014",Personal Travel,Eco,1779,5,4,5,1,5,5,5,5,3,3,4,4,4,5,7,0,1
12528,Mr. Alexander Peters,1," May 7, 1965",Business travel,Business,723,3,5,5,5,5,4,4,3,3,3,3,3,3,2,0,0.5,0
22220,Miss Yvonne Welch,0," March 20, 2001",Business travel,Business,2812,4,0,4,2,4,4,4,4,5,2,5,4,5,4,25,2.4,1
16497,Miss Jasmine Stewart,0," May 23, 1999",Business travel,Eco,3135,2,2,2,3,5,2,3,5,2,5,4,2,3,5,4,0,0
12527,Miss Jan Churchill,0," February 29, 1996",Business travel,Business,2852,5,0,5,3,4,5,4,4,3,5,4,3,5,4,0,0,1
21328,Mr. Adam Roberts,1," May 11, 1973",Business travel,Business,2302,2,2,2,2,4,4,4,5,4,4,5,4,5,4,187,18.6,1
13086,Mrs. Zoe Sharp,1," February 9, 1972",Business travel,Eco,287,1,4,4,4,5,2,2,1,1,1,1,4,1,3,22,3.4,0
17836,Mrs. Zoe King,1," February 18, 1975",Business travel,Business,3315,4,4,4,4,4,4,4,4,2,5,5,4,3,4,142,13.7,1
16861,Mr. Jacob Slater,1," July 26, 1970",Personal Travel,Eco,1755,5,4,5,2,5,5,5,5,4,2,5,5,4,5,7,0.5,1
21082,Mr. David Underwood,1," March 1, 1994",Business travel,Business,4227,5,5,5,5,4,4,4,4,4,4,5,5,5,4,0,0,1
12427,Mr. Liam Carr,1," January 6, 1972",Business travel,Eco,1747,1,5,5,5,1,1,1,1,3,2,4,1,3,1,0,0,0
16348,Mrs. Madeleine Sutherland,1," January 17, 1983",Business travel,Business,531,2,2,3,2,4,2,5,3,3,3,3,1,3,4,17,1.9,1
21606,Miss Yvonne Lyman,0," August 27, 1996",Business travel,Eco,1321,4,0,4,3,2,4,2,2,1,4,3,2,2,2,0,0,0
18409,Miss Alison Hill,0," June 30, 1995",Business travel,Eco Plus,1968,1,2,2,2,4,2,3,4,3,2,1,1,4,4,0,0,0
11833,Miss Karen Ince,1," October 2, 1988",Personal Travel,Eco Plus,2224,4,4,4,4,3,5,5,4,4,4,4,3,4,5,0,1.9,1
18912,Mrs. Elizabeth Thomson,1," July 27, 1986",Business travel,Business,3884,1,1,1,1,2,1,3,4,4,5,4,4,4,1,8,0,1
17749,Mr. Adam Morrison,0," January 24, 1998",Business travel,Eco,1911,4,0,4,4,4,4,5,4,4,4,4,4,4,4,25,0.3,1
20516,Mrs. Emma Berry,1," August 23, 1973",Business travel,Business,531,2,2,4,2,3,4,5,5,5,5,5,5,5,5,0,0,1
10482,Mr. John Hodges,1," March 27, 1997",Business travel,Eco Plus,2919,0,3,0,4,5,0,5,5,2,2,1,5,5,5,76,7.1,1
19001,Mrs. Rose Campbell,0," June 2, 1997",Business travel,Eco,2209,4,4,4,3,3,4,5,3,4,5,4,4,4,3,0,0,0
11891,Mr. Joseph Cameron,1," February 7, 1992",Personal Travel,Eco Plus,2532,1,5,1,2,3,1,3,3,3,3,4,3,4,3,15,0.3,0
18407,Mr. Simon Welch,1," March 25, 1977",Personal Travel,Business,1075,3,2,3,3,2,4,4,2,2,3,2,4,2,2,0,0,0
12083,Miss Molly James,1," March 30, 2012",Personal Travel,Eco Plus,2609,4,4,4,3,5,4,5,5,3,2,5,5,4,5,0,0.1,0
12769,Mrs. Sarah Dowd,1," March 9, 1974",Business travel,Business,2287,5,5,5,5,3,5,5,5,5,5,5,3,5,4,0,0,1
19931,Mr. Evan Pullman,1," January 4, 1978",Business travel,Business,3020,1,1,1,1,5,5,5,4,4,4,4,5,4,3,55,5.4,1
15380,Mr. Blake Metcalfe,1," September 29, 1963",Personal Travel,Eco,947,1,4,0,3,3,0,3,3,1,3,4,2,3,3,0,0,0
22389,Mr. David Martin,1," July 9, 1980",Business travel,Business,3381,1,1,1,1,2,4,5,4,4,4,4,4,4,3,4,0,1
21479,Mr. Charles Taylor,1," September 12, 1981",Business travel,Business,3513,3,3,5,3,4,5,4,5,5,5,5,4,5,4,6,0,1
22718,Miss Megan Mackay,1," September 26, 1991",Business travel,Eco Plus,4062,0,0,0,3,1,0,1,1,5,1,1,4,5,1,0,0,1
11434,Mr. Blake Glover,1," May 11, 1962",Personal Travel,Eco,1426,1,4,1,4,1,1,1,1,5,4,4,4,4,1,53,4.2,0
17292,Mr. Trevor Tucker,1," August 16, 1998",Business travel,Eco,2488,3,3,4,4,3,3,1,3,2,2,4,3,4,3,40,2.6,0
22930,Miss Virginia Grant,0," February 15, 1994",Business travel,Eco,1941,2,2,2,1,5,2,5,5,1,5,1,2,2,5,1,0,0
14428,Mrs. Sally Hardacre,1," February 17, 1966",Personal Travel,Eco,313,1,1,5,1,3,5,5,4,4,4,4,3,4,3,11,1.1,1
18495,Miss Virginia Wallace,1," August 7, 1990",Personal Travel,Eco,1889,5,2,2,2,5,5,4,5,1,3,4,2,4,5,0,0,1
21286,Mrs. Mary Piper,1," June 25, 1996",Business travel,Business,3090,1,1,1,1,5,4,5,5,5,4,5,4,4,5,8,0.2,1
14497,Mrs. Madeleine Hughes,1," March 19, 1973",Personal Travel,Eco,986,4,4,4,3,2,4,4,3,3,4,3,1,3,4,3,0,0
15069,Mrs. Angela Miller,1," April 18, 1990",Personal Travel,Eco,2009,4,4,4,2,4,4,4,4,4,4,2,5,5,4,0,2.3,0
19952,Mr. Adrian Churchill,1," January 2, 1968",Personal Travel,Eco,2025,1,5,1,3,2,1,2,2,4,5,5,4,4,2,60,6,0
14238,Mrs. Ella Anderson,1," July 21, 1977",Personal Travel,Eco,219,4,2,0,3,2,4,3,1,1,0,1,4,1,2,0,0,1
18350,Mrs. Katherine Lambert,1," October 6, 1954",Personal Travel,Eco,615,3,3,3,3,5,5,4,4,4,5,4,4,4,4,0,0,1
16512,Mr. Andrew Short,0," August 9, 1991",Business travel,Eco,2144,3,3,3,3,1,3,1,1,2,4,2,5,1,1,0,0.2,0
19140,Mrs. Stephanie Morrison,1," June 18, 1999",Personal Travel,Eco,1913,4,5,4,4,3,4,3,3,5,3,4,3,4,3,34,3.8,0
22088,Mrs. Una MacLeod,1," January 1, 1984",Business travel,Business,1064,2,2,2,2,5,5,4,5,5,5,5,1,5,3,113,10.1,1
18933,Mr. Luke Fisher,1," August 11, 1984",Business travel,Eco Plus,2058,2,5,5,5,2,2,2,2,3,3,4,3,4,2,0,0,0
22496,Miss Nicola Nolan,1," July 31, 1980",Personal Travel,Business,479,5,5,5,5,4,4,5,3,3,3,3,4,3,5,0,0,1
21323,Miss Andrea Cornish,1," February 19, 1981",Business travel,Business,3059,3,3,3,3,2,5,5,4,4,5,4,4,4,5,0,0,1
10808,Miss Sally Metcalfe,1," August 30, 2008",Personal Travel,Eco,1621,0,0,0,1,3,0,3,3,4,1,1,3,1,3,18,2.2,1
